-0.41041535	-0.008447327	-0.022779813	1.1428161	-0.34498048	-0.7609237	0.08564452	0.44925326	-0.8780676	0.24801758	0.34282067	-0.4988745	-0.43406913	0.2734951	0.4614106	0.42696673	1.1679378	-0.32880765	-0.13219863	0.4806295	0.09730675	0.3061307	-0.68949115	-0.24118488	-0.17271265	0.23266204	-0.32204562	0.021952383	0.44827107	0.06242101	0.2872449	-0.07245164	-0.26958516	0.6272638	-0.86998296	0.77575946	0.17183208	0.20751351	0.53143257	-0.5420071	-0.7678153	0.17710046	0.026119318	0.921658	0.009168774	-0.429823	-0.095273346	0.09588808	-0.24399677	-0.5739543	0.22837721	0.050785247	0.5060513	-0.6177934	0.13272741	0.93928885	0.62367374	0.12078059	0.8502125	0.25381285	0.68244547	0.18622676	0.1842356	0.30441344	0.5037226	0.3370564	-0.29363847	-0.20917325	-0.015859013	-0.05478369	-0.7553712	-0.39647138	-0.7057289	0.17747667	0.34514496	-0.55531037	0.9134626	0.28685722	-0.5311794	0.2725137	-0.08485581	0.656825	-0.24383077	-0.65845895	0.32803312	0.09060872	0.4500388	0.06830694	-0.19008419	-0.08653335	0.06320548	0.18184511	-0.030695543	-0.34680364	0.7741649	0.13459776	-0.08474132	-0.015835634	0.4084368	-0.35090673	-0.5439415	-0.25594655	-0.50514394	-0.3914312	0.05295002	0.17129827	-0.49695867	0.62143517	-0.2536512	0.0053623645	-0.21745339	-0.4291378	-0.26655248	-0.53661674	-0.4037107	0.23042646	-0.42845803	-0.89738077	0.09365978	0.79934686	0.094593175	-0.474691	0.41971758	0.016648702	0.6690896	-0.19925977	-0.86947745	-0.13752261
0.5387896	0.167326	0.51350117	1.0714368	0.14292012	-0.5906635	0.6261838	0.025242757	-0.34468225	0.19616859	-0.48839316	0.01601957	-0.69677925	0.3689935	0.8521177	-0.20807372	0.026557144	-0.33871424	-0.30423078	-0.7132108	0.7553455	0.28723952	0.08811515	-0.5300804	0.07360582	0.29388344	-0.86122185	0.19124295	0.29269248	-0.202894	-0.47093934	-0.67455506	-0.62090313	-0.069103144	-0.1522858	-0.57280153	-0.30482045	0.09743113	0.6251333	0.4323139	0.51415074	0.17470959	0.36740893	0.26262406	0.10723453	0.2572108	-0.50319785	0.00503833	-0.24956019	-0.16778152	0.6276223	0.077183016	0.51602066	-0.43467513	-0.04844831	-0.1592162	0.8071787	0.3852466	0.7762991	0.10321687	0.36270168	0.22679566	-0.00020841457	-0.23234431	-0.19313523	0.5198802	0.47942528	-0.16291676	-0.03716473	-0.23576158	0.39676464	-0.5960048	0.34769678	0.51199394	-0.020716952	-0.0117698405	0.7527141	1.0711809	-0.3371991	0.17114855	-0.33343253	-0.23844783	-0.0075496756	0.19133106	0.018901253	-0.123854965	0.097466305	-0.24587184	0.22171989	0.44049153	0.083102405	-0.32867396	0.0507282	-0.5023658	-0.35449287	-0.50907254	-0.3312576	-0.75953573	-0.291332	-0.19946858	-0.52900094	0.15453319	-0.10776463	0.18562569	-0.02864341	-0.15083225	0.22281322	-0.23584114	-0.13988808	0.027395831	0.12222344	-0.8980098	-0.18529756	0.2752278	-0.05941429	-0.56339985	0.15622032	0.14913473	0.31189704	0.15718491	-0.13734485	-0.27545276	-0.14868951	-0.4566161	-0.34246194	-0.118007064	-0.82356966	0.19261573
-0.53880095	-0.43628323	-0.20371112	0.15114358	0.6423409	-0.22021084	-0.21611647	0.43069416	-0.034703247	0.07534615	0.26489732	0.26601475	-0.109191276	-0.32932246	-0.031270653	-0.070856795	-0.08910775	0.91885614	-0.31172797	0.4085456	0.39260423	0.47721756	0.14731319	-0.1939417	0.4240016	0.902563	-0.4376298	-0.43642312	0.23098886	0.08441224	0.051464736	0.19618803	-0.049458828	0.6065769	0.06469747	-0.00934918	0.11211085	-0.06829969	0.4083584	-0.15746225	0.30824044	0.16995242	0.068149075	-0.5468168	-0.09320373	-0.5189307	-0.6553375	0.33264017	-0.39326334	0.12916037	0.44064027	0.41375357	0.49973723	-0.1127909	-0.33353734	0.07866816	0.94098175	0.17154525	-0.2947282	-0.11200372	-0.40418386	0.37596402	0.31019703	0.76140785	0.73908323	0.28980193	0.15261063	0.004078094	-0.15348892	-0.47696054	0.010203166	-0.036710996	-0.05900228	0.085801505	0.44677442	-0.45766127	-0.043825835	0.54294574	-0.20139474	0.28189567	-0.8524237	0.26874438	0.48306185	0.1655371	0.11640253	-0.9137214	0.89688426	-0.31077358	-0.26092502	0.49434036	0.31898704	0.91982853	-0.09819963	-0.07937083	0.57429934	0.18205343	0.16559105	-0.31769568	-0.024255134	-0.5528713	-0.34838557	-0.6923091	0.4500223	0.39488983	0.2922082	-0.1669039	-0.041660685	0.2312636	0.21989249	-1.0112264	-0.15443242	-0.121445626	0.6134317	0.48942125	0.5244911	-0.20919932	0.12306738	-0.74723756	0.78155553	-0.70424664	-0.22032389	0.19137295	-0.29773074	0.2430259	0.056938708	0.11762379	0.12241303	0.42269433
0.35970095	0.2358304	-0.04689491	-0.33984113	0.28224725	-0.64109915	0.6097744	0.17967485	0.14119624	0.17130138	0.4338415	0.2447663	-0.53178203	-0.19943544	0.12938093	0.35320446	0.017943155	0.6238104	-0.022103023	0.16097787	0.03186282	-0.40502715	0.3344206	-0.18241018	-0.19524534	-0.434753	-0.4113854	-0.14057794	0.028562952	0.7643246	-0.7212825	-0.34616795	-0.5972123	0.38464075	-0.64681935	-0.1469719	0.06093974	-0.37725496	0.45003247	0.079980895	-0.33953995	0.13601921	0.14476918	-0.3259878	-0.63242805	-0.7421348	-0.07922757	0.052767377	-0.48392364	-0.425996	0.52136195	-0.16737095	0.27794698	0.12486509	-0.29929134	-0.41162923	0.5270725	0.007504348	0.5885524	0.48481023	-0.34578347	-0.141527	-0.15371215	-0.37277004	-0.021026839	0.32163754	-0.4300847	-0.35116136	-0.58271676	-0.1649192	-0.62037325	-0.29417711	-0.60037804	-0.5398217	-0.13604102	-0.42097542	0.11446066	0.48580566	0.48264572	0.20601347	-0.6346036	0.69416124	0.41833726	0.08078773	-0.033271458	0.22381796	0.30578762	-0.1656652	0.11238739	-0.46348706	-0.49510178	0.20469365	0.1892121	-0.4274576	0.38342234	0.8071008	-0.65725106	-0.39513788	-0.6202264	0.22530827	-0.7756002	-0.20949174	-0.25478658	-0.15552741	-0.08246141	-0.42452922	0.2988459	-0.03623776	-0.06639489	-0.45820943	-0.059825923	0.061001617	-0.28947467	0.5321761	-0.120544344	0.27783552	0.40041596	0.8071106	0.12782715	-0.5815151	-0.40392014	-0.20506084	-0.7130773	-0.038967	-0.06652566	-0.23412111	0.4045788	-0.105739355
0.39394918	0.32127783	-0.11895842	-0.5576064	-0.43903905	-0.12907104	-1.1912863	-0.262045	-0.9567755	0.14387326	0.23302183	-0.76915914	-0.5153267	0.22282305	0.6544554	-0.21334323	0.30659235	0.2960081	0.2033547	0.31125563	-0.35033038	0.30297375	-0.40064225	-0.13767835	0.07946984	0.48621717	-0.086130485	0.40766463	-0.2342595	0.17885509	0.03966514	-0.22838748	0.42986017	0.5754984	-0.71923536	-0.26389292	0.020673739	-0.31841996	0.1270826	0.18575445	0.064385295	-0.10806953	-0.8874102	0.4722188	-0.19618082	-0.5805512	-0.017177954	0.04585897	-0.4823469	-0.24773408	0.50544393	-0.2076034	0.5256786	-0.25868565	0.043076098	0.07157642	0.34467748	0.46006814	-0.52930564	0.5860638	-0.24434721	0.60686123	0.21411702	-0.34715137	0.26901755	0.19330159	-0.41476578	-0.026674451	-0.30538177	0.25156388	-0.0023732062	0.06103547	-0.08072676	0.4439625	-0.387742	-0.61356866	-0.6051347	0.043398347	-0.07890763	0.60816675	-0.50600445	-0.3783818	-0.07751643	-0.0064714043	0.13450994	-0.34275454	0.056979384	0.15543365	0.15181747	0.28223112	-0.46116042	-0.12296697	-0.79828364	-0.07457945	-0.16356058	-0.36230054	0.03924386	-0.22715124	-0.86973304	0.43456945	-0.5550108	0.18815833	0.35029086	-0.16045207	0.56435096	-0.04151197	0.03779809	-0.71676517	0.0068080993	-0.75645804	0.12638251	0.33357486	-0.8906071	0.36645725	-1.0303531	-0.20480317	0.4280255	-0.2836874	0.4787539	-0.14087564	-0.74300385	0.03091116	0.11796504	-0.10950831	0.19024827	-0.18676087	-0.50364774	-0.19590881
-0.7710747	-0.4184125	-0.9421369	-0.118270926	-0.022900648	0.17206682	0.10188547	-0.063681744	-1.2522652	0.24677046	-0.9724722	-1.1719787	-0.97198516	0.676711	0.17070498	-0.6634882	0.61833376	-0.45435718	0.6547872	-1.1797589	0.93927455	1.1244934	-0.8587088	0.41315085	0.6593438	-0.33401594	-0.23615342	-0.30070087	0.47291768	0.26292378	0.745549	-0.863158	-0.06779323	-0.014112866	-1.0850912	-0.033792466	0.36837316	-0.3862714	0.50455886	-0.28697675	0.768507	-0.8626693	0.37565142	0.7986244	-0.5973167	-0.49662217	-0.70770174	0.0070386	-0.24977021	-0.4606652	0.22885771	0.6883598	-0.7749259	-0.062690526	-0.54481614	0.97142226	-0.58611864	-0.13694777	1.0766107	0.6146267	0.43240798	0.53012794	1.4467258	0.2908793	-0.1505338	0.68466896	0.011119662	-1.2212788	0.11524006	-1.1555429	-0.887251	-0.41467354	-0.62786096	-0.03111801	-0.61768335	-0.28489235	1.0572556	1.198905	1.1083924	0.44708475	-0.3960743	-0.051013004	-0.43602446	-1.0408106	1.1884276	-0.2744077	-1.0618201	0.15541075	-0.080273606	-0.010965789	-0.18270221	0.46154153	-0.7121927	-1.0736793	0.6858533	1.0152644	0.6397654	0.4362024	-0.12835363	0.39243227	0.08333475	0.9468903	-0.4904791	0.19825263	0.027452992	-0.10019311	-0.48055294	-0.78591925	-0.99960566	0.51893026	0.5901997	0.5649181	-1.2312784	-0.28177366	-1.3918554	-0.5340782	-0.344812	-0.23785976	0.41622138	0.103183314	-1.3543947	0.6215342	-0.6200739	-0.49759942	1.2120451	0.37352332	0.35266975	1.051385
0.32524619	-0.10042835	-0.25184622	0.05994822	-0.08437247	-0.40735817	-0.43335703	0.22434898	-0.2701659	0.14361246	0.12027363	-0.72461677	-0.8182111	-0.5344891	0.61922526	0.07964424	0.11685817	0.29187167	0.4674161	-0.20762844	0.93639034	0.063900754	0.3105744	-0.0046661366	-0.48768902	0.046991084	-0.86405665	0.043516528	0.701362	0.2947969	0.4633991	-0.39546072	-0.7447584	-0.6109821	-0.4982021	-0.19246249	1.0519204	-0.21453355	0.48143563	0.23323722	0.4343493	-0.06891356	0.12418997	-0.33554316	-0.32988492	0.40061787	0.07597847	-0.43172103	0.3340957	0.17545338	0.4819291	1.1179354	-0.41391706	0.034579363	-0.057670776	0.28938413	0.3116067	0.4442792	0.37570995	0.075382054	0.061428145	0.21214883	0.33597317	-0.0935541	-0.27204105	0.27734563	-0.104257174	0.5713354	0.47198495	-0.4635539	0.01146721	-0.7836824	-0.12685719	-0.33870852	-0.90719044	-0.26164123	-0.12409673	-0.1896808	-0.43587452	-0.3763373	-0.72060627	-0.02959689	0.23413667	-0.031672455	-0.24924515	0.29483566	0.22527525	-0.06300872	0.2036942	0.61359054	0.43470258	-0.05502703	-0.3777213	-0.9080562	0.30217713	-0.30181283	0.20564862	-0.19004083	0.10563734	-0.2427023	0.4315094	0.3079316	0.07430532	-0.07713397	-0.009769256	0.3519024	0.14860325	0.023960892	0.79293555	-0.26290172	0.65626	0.039774604	-0.1400896	0.5119377	0.7557516	0.6513302	0.14267534	-0.2588539	0.4894419	-0.08990144	-0.87804246	-0.1719878	-0.35732275	-0.0968703	-0.7431348	0.95115787	-0.7106172	-0.24835752
0.008701175	0.08102282	-0.041886266	-0.2548086	-0.18061857	0.07826767	0.39769447	-0.22429757	-0.5657996	0.33216473	-0.12221639	0.10885175	-0.7539708	0.26898125	-0.37471014	-0.08159942	-0.14254273	0.45099816	0.6692126	-0.8607478	0.3178151	0.27067408	0.07678975	0.7077988	0.6219023	0.12858	0.32970077	0.8408429	-0.377841	0.49046412	-0.3560924	0.03201454	-0.1652884	0.2126654	-0.13664654	0.34618706	0.108130395	0.12868933	0.58346695	-0.45331392	0.35185924	-0.28541514	-0.12173912	-0.012769549	0.055154193	0.019062301	-0.5797557	-0.69405437	-0.5339554	-0.52973694	0.58147055	0.6803789	1.0069389	-0.06734416	0.36210972	-0.3661068	0.5077186	0.67140824	0.024813075	0.25375536	0.7206095	0.25026944	0.26461783	0.11707838	-0.3453656	0.27337334	0.31031045	0.2535821	0.014620149	0.1899707	-0.22436137	-0.46401906	-0.44200745	0.10261804	-0.71099854	-1.0306439	0.20344485	0.53105694	-0.11291543	0.7890288	-0.21991831	0.13452864	0.07539256	0.5540817	-0.15404065	0.21972726	0.18178335	-0.26488116	-0.008961294	0.19298914	0.19317701	-0.07625854	-0.35801467	0.35195124	1.5740283	-0.41735786	0.4195901	0.32472664	0.058388352	0.021684162	-0.6986121	0.08685706	0.6009532	-0.103504255	-0.065669075	-0.0836276	0.1360451	0.09369008	-0.47758332	0.11717095	-0.34750068	-0.32609147	-0.9573935	0.31874588	-0.124944694	0.41120997	-0.030482799	-0.51243967	0.18702066	-0.4037097	-0.39982572	-0.39120853	-0.5142118	-0.39573795	-0.4719674	-0.98833835	-0.4421051	-0.31436867
-1.2414902	-0.52394253	-0.29149842	-0.19639331	0.5987226	-0.70224196	0.5977858	0.27143782	0.05846192	-0.79115045	0.013909558	0.065895416	-0.37676504	-0.33221188	0.42041343	0.39793095	-0.6866602	0.21809334	0.2535306	-0.55765665	-0.28034207	0.757181	0.39231375	0.62363124	-0.5579766	0.458954	-0.6001927	0.20601732	0.24733783	0.15728311	-0.30673838	0.05809163	-0.27335188	-0.26764068	-0.51033664	0.627669	0.5417366	-0.29108426	0.12528926	-0.7936626	0.44558358	0.11076857	-0.45841643	-0.5244579	0.24770662	0.2169838	0.4989479	-0.4044771	0.1659477	0.38174906	0.101742886	0.07365746	0.36844945	-0.43548656	0.4422079	-0.23355317	0.026242677	0.37607396	0.41855988	-0.17473708	0.7454335	0.21003284	-0.8853341	-0.3771908	0.8863417	0.15588367	0.40576267	0.07044136	-0.098440416	0.30088246	-0.7623955	-0.26436886	-0.43221077	-0.1462192	-0.037067983	-0.56385344	-0.63234234	0.19505955	0.30680948	-0.14146537	-0.87751275	-0.16380353	0.21450412	-0.4011358	0.6382602	-0.13839954	0.22920066	-0.4709709	0.40584686	0.13674255	-0.2500294	0.5714261	-0.07324632	0.40000516	-0.1993966	0.14518483	0.22151214	-0.32542	-0.0011788439	-0.3522975	-0.69428766	-0.042554215	0.67497665	0.74069935	-0.2523589	-0.1569463	-0.11550623	-0.37563545	-0.262845	-0.36232218	0.28378043	-0.23661925	-0.35023206	0.3052496	-1.3172058	-0.093723275	-0.35764104	-0.05445687	0.4808414	0.29281482	-0.71443343	-0.56306183	0.23414016	-0.40655473	0.7292185	0.21716474	-0.52528405	0.6940315
0.012763997	-0.5908041	0.57176346	-0.10261874	0.10340522	0.065807305	-0.2645263	0.124740295	-0.50804406	-0.25778744	0.9007768	-0.38000804	-0.87287897	0.12807937	-0.07452755	0.018732922	0.49022382	-0.5273256	-0.21458729	-0.49465394	0.5593089	-0.37839743	-0.47833163	0.056331024	-0.12806717	0.7155752	0.4033787	0.015523466	0.022896752	-0.18153138	-0.73939943	0.070611864	-0.4644371	0.47008502	-0.15436195	0.20520906	0.3526468	-0.09462494	-0.0062438785	-0.6241536	-0.06384085	0.10820929	-0.5851563	-0.33365473	-0.14668237	0.5785539	-0.7561488	-0.25583893	-0.44104904	-0.31849542	-0.1734348	0.70654345	-0.0029336317	0.75476027	-0.10556221	0.47065875	-0.26730764	0.4867096	-0.28820732	0.14415891	-0.50277394	-0.028062072	-0.30902308	-0.22278522	0.16222233	0.06977537	0.16282585	0.42633945	0.36974317	0.033392716	-0.69177437	0.15349568	-0.07138696	0.45684436	-0.039938167	-1.5088404	1.1347138	0.40690818	-0.1664028	-0.13401331	-1.0181161	-0.029574024	0.26067773	-0.23670642	0.10631967	-0.6868371	0.90002394	-0.24733855	0.50621825	-0.016929656	0.29160714	0.14364211	-0.037232067	-0.35991836	0.68134314	-0.01930659	-0.4156479	-0.1005079	0.58463573	0.30947554	0.2804057	0.35261175	0.6108781	0.09475327	0.41673976	-0.035603642	0.22952932	-0.59748495	-0.46057668	-0.98482794	-0.42994073	0.5969481	-0.004312011	0.3181289	-0.3375652	-0.015007392	0.4352887	0.09439283	0.6130157	-0.1842014	-0.40112886	-0.27969745	0.029447204	-0.86471254	0.22367097	0.05645745	-0.6895566	0.643957
